Subjects	ROIs	cond	x	y	regression line	R2	F-value	p-value	dataset
group	thalamus vs dentate	Object0Back	0.0018664481473159677	-0.001850833401773866	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	Object2Back	-0.006270480367097211	-0.011426488026268656	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	BodyMotionIntact	-0.0033647771578429564	-0.00812773992353995	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	BodyMotionScram	-0.0029884970354260043	-0.005583580691373046	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	RespAltEasy	0.006067367121562418	0.00834001905504116	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	RespAltMed	0.006755010256420438	0.005813505982538875	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	RespAltDiff	0.006555028259399461	0.01013764639713529	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	VisualSearchSmall	0.00039811802805326803	-0.002691982186135382	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	VisualSearchMed	-0.0010261264835941643	-0.0031935373854997226	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	VisualSearchLarge	0.005121368170282424	0.004114981529678938	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	ToM	0.004470530733123673	0.012202766455841767	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	VideoAct	-0.01524547288931832	-0.00047988423543316323	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	VideoKnots	-0.00617685701952263	-0.0008592585323994805	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
group	thalamus vs dentate	Rest	-0.011011600226598181	-0.023140581906055405	1.2803 * x + -0.0000	0.6550138727717404	56.96001848257087	2.0500657037998053e-08	MDTB_ses2
Subjects	ROIs	cond	x	y	regression line	R2	F-value	p-value	dataset
group	cereb_gray vs pontine	CPRO	-0.0017943774752068537	-0.0017274519065283418	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	Prediction	-0.005280998500455964	-0.010081854019464632	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	PredictViol	-0.010191159037679129	-0.014789246328008368	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	PredictScram	-0.004040925043862613	-0.007844168461010647	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	VerbGen	0.0003470568954072835	-0.0049873105087985415	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	WordRead	-0.004857239243293374	-0.01641404661814103	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	SpatialNav	-0.007579778106175903	-0.021916900156550692	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	SpatialMap_Easy	0.0006411732906290102	0.005379741903231869	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	SpatialMap_Med	0.00825024464279855	0.026389465343797637	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	SpatialMap_Diff	0.012553197828309322	0.03412698129972696	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	NatureMovie	0.002570057052153947	-0.012924587177705683	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	RomanceMovie	0.002215773233433513	-0.007627635754118066	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	LandscapeMovie	-0.00036438062036857653	-0.013997243512352753	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	FingerSimple	-0.00010210476090195796	-0.001025413769121262	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	FingerSeq	0.008410423726426128	0.03591341219838531	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	MentalRotation_Easy	0.0021012417742936455	0.006034885036901905	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	MentalRotation_Med	0.0023681020226324853	0.005744416352015043	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	MentalRotation_Diff	0.006357556714093689	0.014482188050853417	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	Object0Back	-0.0022168675670045774	0.0014397200611527667	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	Object2Back	-0.00817123259040636	-0.01498231627618414	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	BodyMotionIntact	-0.0046630966288186936	-0.009748131223747639	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	BodyMotionScram	-0.002359601010233586	-0.00513090719617505	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	RespAltEasy	0.0016153981360780406	0.012017955491773159	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	RespAltMed	0.0011868212100289266	0.011577947132152759	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	RespAltDiff	0.003424610799115647	0.011151547135261872	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	VisualSearchSmall	-0.0021983201656251583	-0.001480212511272385	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	VisualSearchMed	-0.0024563620232440943	-0.004852991086637882	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	VisualSearchLarge	0.0002750627225567125	0.006263292885629755	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	ToM	0.0034682018534743695	0.008141831537762436	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	VideoAct	0.0014890488054564418	-0.008968654710069607	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	VideoKnots	0.006851866512059288	0.000602885600505725	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
group	cereb_gray vs pontine	Rest	-0.007849394445670288	-0.020767198813264068	2.3278 * x + 0.0000	0.7072351347513504	72.47131251395398	1.6877393732039754e-09	MDTB_ses2
Subjects	ROIs	cond	x	y	regression line	R2	F-value	p-value	dataset
group	cereb_gray vs olive	CPRO		-0.0017274519065283418	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	Prediction		-0.010081854019464632	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	PredictViol		-0.014789246328008368	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	PredictScram		-0.007844168461010647	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	VerbGen		-0.0049873105087985415	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	WordRead		-0.01641404661814103	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	SpatialNav		-0.021916900156550692	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	SpatialMap_Easy		0.005379741903231869	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	SpatialMap_Med		0.026389465343797637	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	SpatialMap_Diff		0.03412698129972696	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	NatureMovie		-0.012924587177705683	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	RomanceMovie		-0.007627635754118066	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	LandscapeMovie		-0.013997243512352753	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	FingerSimple		-0.001025413769121262	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	FingerSeq		0.03591341219838531	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	MentalRotation_Easy		0.006034885036901905	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	MentalRotation_Med		0.005744416352015043	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	MentalRotation_Diff		0.014482188050853417	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	Object0Back		0.0014397200611527667	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	Object2Back		-0.01498231627618414	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	BodyMotionIntact		-0.009748131223747639	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	BodyMotionScram		-0.00513090719617505	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	RespAltEasy		0.012017955491773159	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	RespAltMed		0.011577947132152759	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	RespAltDiff		0.011151547135261872	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	VisualSearchSmall		-0.001480212511272385	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	VisualSearchMed		-0.004852991086637882	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	VisualSearchLarge		0.006263292885629755	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	ToM		0.008141831537762436	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	VideoAct		-0.008968654710069607	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	VideoKnots		0.000602885600505725	nan * x + nan				MDTB_ses2
group	cereb_gray vs olive	Rest		-0.020767198813264068	nan * x + nan				MDTB_ses2
Subjects	ROIs	cond	x	y	regression line	R2	F-value	p-value	dataset
group	cereb_gray vs olive	CPRO	0.004775957296342813	-0.0017274519065283418	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	Prediction	0.0015794310617025075	-0.010081854019464632	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	PredictViol	-0.0019927159613239804	-0.014789246328008368	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	PredictScram	0.005185311138598556	-0.007844168461010647	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	VerbGen	0.0031608829568919292	-0.0049873105087985415	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	WordRead	0.0006512383220214234	-0.01641404661814103	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	SpatialNav	-0.008181606559730197	-0.021916900156550692	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	SpatialMap_Easy	0.000604402919984132	0.005379741903231869	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	SpatialMap_Med	-0.000395189201651161	0.026389465343797637	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	SpatialMap_Diff	0.002255533939374258	0.03412698129972696	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	NatureMovie	-0.007566215327876564	-0.012924587177705683	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	RomanceMovie	-0.009535482331067968	-0.007627635754118066	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	LandscapeMovie	-0.004279506984432923	-0.013997243512352753	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	FingerSimple	0.0036178728952318503	-0.001025413769121262	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	FingerSeq	0.010807341655243198	0.03591341219838531	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	MentalRotation_Easy	0.004632667116435767	0.006034885036901905	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	MentalRotation_Med	0.0024680331496877692	0.005744416352015043	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	MentalRotation_Diff	0.0016317073949450177	0.014482188050853417	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	Object0Back	-0.0007240715746746854	0.0014397200611527667	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	Object2Back	-0.0018827589563511233	-0.01498231627618414	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	BodyMotionIntact	-0.0019438733230012473	-0.009748131223747639	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	BodyMotionScram	-0.003838107405094545	-0.00513090719617505	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	RespAltEasy	0.0028593185170849634	0.012017955491773159	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	RespAltMed	0.0024711094327555866	0.011577947132152759	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	RespAltDiff	0.003336142522436232	0.011151547135261872	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	VisualSearchSmall	0.0015299763647933192	-0.001480212511272385	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	VisualSearchMed	0.001498833624687497	-0.004852991086637882	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	VisualSearchLarge	0.0031154255638594147	0.006263292885629755	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	ToM	0.00259700209595684	0.008141831537762436	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	VideoAct	-0.009713329257316761	-0.008968654710069607	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	VideoKnots	-0.0035626507969078085	0.000602885600505725	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
group	cereb_gray vs olive	Rest	-0.0051626802886041295	-0.020767198813264068	1.8808 * x + -0.0000	0.3674523292333944	17.42725550414564	0.00023582784993751984	MDTB_ses2
